State,District,Market,Commodity,Modal_Price,dt
Uttar Pradesh,Agra,Agra,Wheat,2480.0,2025-05-09
Uttar Pradesh,Agra,Agra,Wheat,2520.0,2025-05-23
Uttar Pradesh,Agra,Agra,Wheat,2530.0,2025-06-21
Uttar Pradesh,Agra,Agra,Wheat,2530.0,2025-06-30
Uttar Pradesh,Agra,Agra,Wheat,2540.0,2025-07-29
Uttar Pradesh,Agra,Agra,Wheat,2580.0,2025-08-01
Uttar Pradesh,Agra,Agra,Wheat,2590.0,2025-08-09
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-05-05
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-05-03
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-04-25
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-06-27
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2460.0,2025-05-09
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2500.0,2025-05-29
Uttar Pradesh,Auraiya,Achalda,Wheat,2510.0,2025-06-07
Uttar Pradesh,Agra,Achnera,Wheat,2470.0,2025-04-19
Uttar Pradesh,Agra,Achnera,Wheat,2520.0,2025-07-16
Uttar Pradesh,Agra,Achnera,Wheat,2530.0,2025-07-11
Uttar Pradesh,Agra,Achnera,Wheat,2540.0,2025-06-10
Uttar Pradesh,Agra,Agra,Wheat,2460.0,2025-05-05
Uttar Pradesh,Agra,Agra,Wheat,2460.0,2025-04-25
Uttar Pradesh,Agra,Agra,Wheat,2510.0,2025-07-15
Uttar Pradesh,Agra,Agra,Wheat,2550.0,2025-07-28
Uttar Pradesh,Agra,Agra,Wheat,2570.0,2025-07-30
Uttar Pradesh,Agra,Agra,Wheat,2575.0,2025-08-13
Uttar Pradesh,Agra,Agra,Wheat,2580.0,2025-08-12
Uttar Pradesh,Agra,Agra,Wheat,2580.0,2025-08-08
Uttar Pradesh,Agra,Agra,Wheat,2600.0,2025-08-04
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-05-20
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-05-23
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-05-28
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2460.0,2025-05-13
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2460.0,2025-05-15
Uttar Pradesh,Aligarh,Aligarh,Wheat,2540.0,2025-07-29
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2440.0,2025-05-06
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2465.0,2025-05-24
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2485.0,2025-05-27
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2525.0,2025-07-03
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2545.0,2025-06-13
Uttar Pradesh,Amroha,Amroha,Wheat,2450.0,2025-05-04
Uttar Pradesh,Amroha,Amroha,Wheat,2455.0,2025-05-05
Uttar Pradesh,Amroha,Amroha,Wheat,2510.0,2025-08-03
Uttar Pradesh,Amroha,Amroha,Wheat,2510.0,2025-06-16
Uttar Pradesh,Maharajganj,Anandnagar,Wheat,2450.0,2025-07-07
Uttar Pradesh,Maharajganj,Anandnagar,Wheat,2450.0,2025-06-10
Uttar Pradesh,Maharajganj,Anandnagar,Wheat,2450.0,2025-07-15
Uttar Pradesh,Maharajganj,Anandnagar,Wheat,2450.0,2025-05-15
Uttar Pradesh,Maharajganj,Anandnagar,Wheat,2450.0,2025-05-23
Uttar Pradesh,Maharajganj,Anandnagar,Wheat,2450.0,2025-04-24
Uttar Pradesh,Maharajganj,Anandnagar,Wheat,2450.0,2025-06-30
Uttar Pradesh,Maharajganj,Anandnagar,Wheat,2500.0,2025-07-30
Uttar Pradesh,Bulandshahar,Anoop Shahar,Wheat,2460.0,2025-05-04
Uttar Pradesh,Bulandshahar,Anoop Shahar,Wheat,2465.0,2025-05-05
Uttar Pradesh,Aligarh,Aligarh,Wheat,2510.0,2025-05-22
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2425.0,2025-04-11
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2440.0,2025-05-02
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2450.0,2025-05-16
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2460.0,2025-05-20
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2500.0,2025-05-29
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2520.0,2025-06-03
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2530.0,2025-06-09
Uttar Pradesh,Amroha,Amroha,Wheat,2440.0,2025-04-19
Uttar Pradesh,Amroha,Amroha,Wheat,2450.0,2025-04-28
Uttar Pradesh,Amroha,Amroha,Wheat,2510.0,2025-06-04
Uttar Pradesh,Amroha,Amroha,Wheat,2510.0,2025-07-30
Uttar Pradesh,Amroha,Amroha,Wheat,2520.0,2025-06-05
Uttar Pradesh,Amroha,Amroha,Wheat,2530.0,2025-07-04
Uttar Pradesh,Maharajganj,Anandnagar,Wheat,2450.0,2025-06-06
Uttar Pradesh,Maharajganj,Anandnagar,Wheat,2450.0,2025-06-13
Uttar Pradesh,Maharajganj,Anandnagar,Wheat,2450.0,2025-05-16
Uttar Pradesh,Auraiya,Achalda,Wheat,2450.0,2025-05-07
Uttar Pradesh,Auraiya,Achalda,Wheat,2450.0,2025-07-01
Uttar Pradesh,Auraiya,Achalda,Wheat,2450.0,2025-04-09
Uttar Pradesh,Auraiya,Achalda,Wheat,2455.0,2025-05-02
Uttar Pradesh,Auraiya,Achalda,Wheat,2470.0,2025-07-14
Uttar Pradesh,Auraiya,Achalda,Wheat,2500.0,2025-06-09
Uttar Pradesh,Auraiya,Achalda,Wheat,2500.0,2025-07-22
Uttar Pradesh,Auraiya,Achalda,Wheat,2460.0,2025-07-03
Uttar Pradesh,Auraiya,Achalda,Wheat,2500.0,2025-07-19
Uttar Pradesh,Auraiya,Achalda,Wheat,2550.0,2025-05-28
Uttar Pradesh,Auraiya,Achalda,Wheat,2580.0,2025-08-05
Uttar Pradesh,Agra,Achnera,Wheat,2510.0,2025-05-14
Uttar Pradesh,Agra,Achnera,Wheat,2500.0,2025-06-28
Uttar Pradesh,Agra,Achnera,Wheat,2520.0,2025-07-07
Uttar Pradesh,Agra,Achnera,Wheat,2530.0,2025-06-23
Uttar Pradesh,Agra,Achnera,Wheat,2500.0,2025-07-04
Uttar Pradesh,Agra,Achnera,Wheat,2560.0,2025-08-13
Uttar Pradesh,Agra,Achnera,Wheat,2570.0,2025-08-03
Uttar Pradesh,Agra,Agra,Wheat,2450.0,2025-05-01
Uttar Pradesh,Agra,Agra,Wheat,2450.0,2025-04-19
Uttar Pradesh,Agra,Agra,Wheat,2440.0,2025-04-10
Uttar Pradesh,Agra,Agra,Wheat,2500.0,2025-05-20
Uttar Pradesh,Agra,Agra,Wheat,2510.0,2025-07-10
Uttar Pradesh,Agra,Agra,Wheat,2510.0,2025-07-21
Uttar Pradesh,Agra,Agra,Wheat,2530.0,2025-06-11
Uttar Pradesh,Agra,Agra,Wheat,2520.0,2025-07-02
Uttar Pradesh,Agra,Agra,Wheat,2580.0,2025-08-14
Uttar Pradesh,Agra,Agra,Wheat,2600.0,2025-08-05
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-05-04
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-04-10
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-04-11
Uttar Pradesh,Auraiya,Achalda,Wheat,2450.0,2025-04-14
Uttar Pradesh,Auraiya,Achalda,Wheat,2450.0,2025-04-25
Uttar Pradesh,Auraiya,Achalda,Wheat,2470.0,2025-07-07
Uttar Pradesh,Auraiya,Achalda,Wheat,2460.0,2025-05-17
Uttar Pradesh,Auraiya,Achalda,Wheat,2500.0,2025-06-05
Uttar Pradesh,Auraiya,Achalda,Wheat,2500.0,2025-06-02
Uttar Pradesh,Auraiya,Achalda,Wheat,2580.0,2025-08-04
Uttar Pradesh,Agra,Achnera,Wheat,2470.0,2025-04-29
Uttar Pradesh,Agra,Achnera,Wheat,2510.0,2025-05-21
Uttar Pradesh,Agra,Achnera,Wheat,2510.0,2025-07-12
Uttar Pradesh,Agra,Achnera,Wheat,2510.0,2025-05-25
Uttar Pradesh,Agra,Achnera,Wheat,2540.0,2025-06-06
Uttar Pradesh,Agra,Achnera,Wheat,2550.0,2025-06-02
Uttar Pradesh,Agra,Achnera,Wheat,2570.0,2025-08-12
Uttar Pradesh,Agra,Agra,Wheat,2450.0,2025-04-11
Uttar Pradesh,Agra,Agra,Wheat,2450.0,2025-04-09
Uttar Pradesh,Agra,Agra,Wheat,2500.0,2025-05-10
Uttar Pradesh,Agra,Agra,Wheat,2510.0,2025-05-12
Uttar Pradesh,Agra,Agra,Wheat,2570.0,2025-08-11
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-05-07
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-05-11
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-05-30
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-06-07
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-05-17
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2430.0,2025-05-04
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2430.0,2025-08-08
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2430.0,2025-05-08
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2435.0,2025-04-16
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-06-04
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-06-05
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-04-19
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-06-06
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-06-11
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-05-31
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2430.0,2025-04-14
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2433.0,2025-06-18
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2470.0,2025-07-25
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2490.0,2025-07-28
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2510.0,2025-08-03
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2440.0,2025-05-06
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2450.0,2025-05-08
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2450.0,2025-04-19
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2500.0,2025-07-24
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2515.0,2025-06-16
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2525.0,2025-07-28
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2540.0,2025-07-25
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2550.0,2025-07-29
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2510.0,2025-07-11
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2480.0,2025-08-06
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2465.0,2025-05-14
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2510.0,2025-06-17
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2500.0,2025-08-07
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2560.0,2025-08-14
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2520.0,2025-07-28
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2520.0,2025-07-30
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-05-01
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-06-02
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-04-17
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-06-10
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-06-14
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-06-18
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2428.0,2025-08-07
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2430.0,2025-06-10
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2430.0,2025-08-11
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2450.0,2025-05-23
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2480.0,2025-05-19
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2435.0,2025-04-11
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2440.0,2025-07-16
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2450.0,2025-05-02
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2450.0,2025-04-15
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2500.0,2025-06-30
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2520.0,2025-06-21
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2520.0,2025-06-09
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2450.0,2025-06-24
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2480.0,2025-06-21
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2515.0,2025-05-23
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2350.0,2025-05-06
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2300.0,2025-05-13
Uttar Pradesh,Etah,Aliganj,Wheat,2455.0,2025-07-26
Uttar Pradesh,Etah,Aliganj,Wheat,2465.0,2025-07-09
Uttar Pradesh,Etah,Aliganj,Wheat,2485.0,2025-06-09
Uttar Pradesh,Etah,Aliganj,Wheat,2485.0,2025-06-15
Uttar Pradesh,Etah,Aliganj,Wheat,2485.0,2025-04-30
Uttar Pradesh,Etah,Aliganj,Wheat,2455.0,2025-05-01
Uttar Pradesh,Etah,Aliganj,Wheat,2485.0,2025-05-11
Uttar Pradesh,Aligarh,Aligarh,Wheat,2432.0,2025-04-14
Uttar Pradesh,Aligarh,Aligarh,Wheat,2430.0,2025-04-22
Uttar Pradesh,Aligarh,Aligarh,Wheat,2500.0,2025-05-08
Uttar Pradesh,Aligarh,Aligarh,Wheat,2490.0,2025-07-12
Uttar Pradesh,Aligarh,Aligarh,Wheat,2510.0,2025-05-24
Uttar Pradesh,Aligarh,Aligarh,Wheat,2520.0,2025-05-26
Uttar Pradesh,Aligarh,Aligarh,Wheat,2530.0,2025-07-26
Uttar Pradesh,Aligarh,Aligarh,Wheat,2535.0,2025-05-30
Uttar Pradesh,Aligarh,Aligarh,Wheat,2555.0,2025-07-31
Uttar Pradesh,Aligarh,Aligarh,Wheat,2580.0,2025-08-05
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2425.0,2025-04-19
Uttar Pradesh,Aligarh,Aligarh,Wheat,2440.0,2025-04-29
Uttar Pradesh,Aligarh,Aligarh,Wheat,2435.0,2025-04-23
Uttar Pradesh,Aligarh,Aligarh,Wheat,2530.0,2025-07-21
Uttar Pradesh,Aligarh,Aligarh,Wheat,2500.0,2025-07-11
Uttar Pradesh,Aligarh,Aligarh,Wheat,2490.0,2025-07-05
Uttar Pradesh,Aligarh,Aligarh,Wheat,2500.0,2025-05-09
Uttar Pradesh,Aligarh,Aligarh,Wheat,2525.0,2025-07-25
Uttar Pradesh,Aligarh,Aligarh,Wheat,2515.0,2025-05-27
Uttar Pradesh,Aligarh,Aligarh,Wheat,2520.0,2025-06-05
Uttar Pradesh,Aligarh,Aligarh,Wheat,2520.0,2025-05-23
Uttar Pradesh,Aligarh,Aligarh,Wheat,2540.0,2025-08-04
Uttar Pradesh,Aligarh,Aligarh,Wheat,2580.0,2025-08-12
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2435.0,2025-04-28
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2435.0,2025-04-26
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2530.0,2025-06-24
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2560.0,2025-07-16
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2565.0,2025-07-23
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2585.0,2025-07-25
Uttar Pradesh,Prayagraj,Allahabad,Wheat,2450.0,2025-05-22
Uttar Pradesh,Amroha,Amroha,Wheat,2450.0,2025-04-26
Uttar Pradesh,Amroha,Amroha,Wheat,2520.0,2025-07-19
Uttar Pradesh,Amroha,Amroha,Wheat,2530.0,2025-06-20
Uttar Pradesh,Auraiya,Achalda,Wheat,2455.0,2025-04-29
Uttar Pradesh,Auraiya,Achalda,Wheat,2470.0,2025-07-09
Uttar Pradesh,Auraiya,Achalda,Wheat,2500.0,2025-05-26
Uttar Pradesh,Auraiya,Achalda,Wheat,2520.0,2025-05-27
Uttar Pradesh,Auraiya,Achalda,Wheat,2520.0,2025-07-25
Uttar Pradesh,Auraiya,Achalda,Wheat,2570.0,2025-08-07
Uttar Pradesh,Agra,Achnera,Wheat,2440.0,2025-04-15
Uttar Pradesh,Agra,Achnera,Wheat,2480.0,2025-05-12
Uttar Pradesh,Agra,Achnera,Wheat,2470.0,2025-05-06
Uttar Pradesh,Agra,Achnera,Wheat,2510.0,2025-05-24
Uttar Pradesh,Agra,Achnera,Wheat,2510.0,2025-06-20
Uttar Pradesh,Agra,Achnera,Wheat,2520.0,2025-05-27
Uttar Pradesh,Agra,Achnera,Wheat,2520.0,2025-06-17
Uttar Pradesh,Agra,Achnera,Wheat,2500.0,2025-07-05
Uttar Pradesh,Agra,Achnera,Wheat,2550.0,2025-07-29
Uttar Pradesh,Agra,Agra,Wheat,2510.0,2025-05-21
Uttar Pradesh,Agra,Agra,Wheat,2520.0,2025-06-03
Uttar Pradesh,Agra,Agra,Wheat,2530.0,2025-06-07
Uttar Pradesh,Agra,Agra,Wheat,2530.0,2025-07-17
Uttar Pradesh,Agra,Agra,Wheat,2530.0,2025-07-07
Uttar Pradesh,Agra,Agra,Wheat,2570.0,2025-08-07
Uttar Pradesh,Auraiya,Achalda,Wheat,2450.0,2025-04-11
Uttar Pradesh,Auraiya,Achalda,Wheat,2450.0,2025-04-18
Uttar Pradesh,Auraiya,Achalda,Wheat,2450.0,2025-05-05
Uttar Pradesh,Auraiya,Achalda,Wheat,2540.0,2025-05-24
Uttar Pradesh,Agra,Achnera,Wheat,2440.0,2025-04-23
Uttar Pradesh,Agra,Achnera,Wheat,2510.0,2025-07-18
Uttar Pradesh,Agra,Achnera,Wheat,2520.0,2025-07-15
Uttar Pradesh,Agra,Achnera,Wheat,2540.0,2025-06-15
Uttar Pradesh,Agra,Agra,Wheat,2450.0,2025-04-26
Uttar Pradesh,Agra,Agra,Wheat,2480.0,2025-04-17
Uttar Pradesh,Agra,Agra,Wheat,2510.0,2025-07-12
Uttar Pradesh,Agra,Agra,Wheat,2520.0,2025-06-16
Uttar Pradesh,Agra,Agra,Wheat,2525.0,2025-07-03
Uttar Pradesh,Agra,Agra,Wheat,2540.0,2025-06-06
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-04-14
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-05-26
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-04-26
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2428.0,2025-07-10
Uttar Pradesh,Aligarh,Atrauli,Wheat,2450.0,2025-04-22
Uttar Pradesh,Aligarh,Atrauli,Wheat,2450.0,2025-06-25
Uttar Pradesh,Auraiya,Auraiya,Wheat,2470.0,2025-06-20
Uttar Pradesh,Auraiya,Auraiya,Wheat,2570.0,2025-08-07
Uttar Pradesh,Auraiya,Auraiya,Wheat,2590.0,2025-08-12
Uttar Pradesh,Azamgarh,Azamgarh,Wheat,2500.0,2025-07-23
Uttar Pradesh,Banda,Baberu,Wheat,2450.0,2025-06-09
Uttar Pradesh,Banda,Baberu,Wheat,2450.0,2025-07-28
Uttar Pradesh,Banda,Baberu,Wheat,2450.0,2025-06-13
Uttar Pradesh,Banda,Baberu,Wheat,2450.0,2025-06-17
Uttar Pradesh,Badaun,Babrala,Wheat,2440.0,2025-07-01
Uttar Pradesh,Badaun,Babrala,Wheat,2440.0,2025-08-10
Uttar Pradesh,Badaun,Babrala,Wheat,2450.0,2025-04-19
Uttar Pradesh,Badaun,Babrala,Wheat,2460.0,2025-05-27
Uttar Pradesh,Badaun,Babrala,Wheat,2490.0,2025-06-01
Uttar Pradesh,Badaun,Babrala,Wheat,2490.0,2025-08-02
Uttar Pradesh,Badaun,Babrala,Wheat,2510.0,2025-06-13
Uttar Pradesh,Badaun,Babrala,Wheat,2530.0,2025-07-20
Uttar Pradesh,Badaun,Babrala,Wheat,2540.0,2025-08-07
Uttar Pradesh,Raebarelli,Bachranwa,Wheat,2425.0,2025-04-14
Uttar Pradesh,Raebarelli,Bachranwa,Wheat,2465.0,2025-07-07
Uttar Pradesh,Raebarelli,Bachranwa,Wheat,2450.0,2025-06-13
Uttar Pradesh,Raebarelli,Bachranwa,Wheat,2450.0,2025-07-05
Uttar Pradesh,Raebarelli,Bachranwa,Wheat,2465.0,2025-07-20
Uttar Pradesh,Raebarelli,Bachranwa,Wheat,2470.0,2025-07-12
Uttar Pradesh,Raebarelli,Bachranwa,Wheat,2500.0,2025-08-09
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2560.0,2025-06-16
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2429.0,2025-07-11
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2430.0,2025-07-08
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2430.0,2025-04-19
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2435.0,2025-06-11
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2460.0,2025-05-29
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2495.0,2025-07-27
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2500.0,2025-08-04
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2520.0,2025-08-14
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2455.0,2025-05-14
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2500.0,2025-05-28
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2520.0,2025-06-25
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2540.0,2025-07-23
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2570.0,2025-08-14
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2580.0,2025-08-13
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2465.0,2025-05-07
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2465.0,2025-05-17
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2510.0,2025-07-04
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2510.0,2025-07-12
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2520.0,2025-06-12
Uttar Pradesh,Auraiya,Achalda,Wheat,2450.0,2025-04-24
Uttar Pradesh,Auraiya,Achalda,Wheat,2450.0,2025-04-22
Uttar Pradesh,Auraiya,Achalda,Wheat,2455.0,2025-05-13
Uttar Pradesh,Auraiya,Achalda,Wheat,2470.0,2025-07-10
Uttar Pradesh,Auraiya,Achalda,Wheat,2500.0,2025-06-10
Uttar Pradesh,Agra,Achnera,Wheat,2460.0,2025-04-13
Uttar Pradesh,Agra,Achnera,Wheat,2460.0,2025-04-12
Uttar Pradesh,Agra,Achnera,Wheat,2480.0,2025-04-20
Uttar Pradesh,Agra,Achnera,Wheat,2480.0,2025-05-20
Uttar Pradesh,Agra,Achnera,Wheat,2520.0,2025-05-26
Uttar Pradesh,Agra,Agra,Wheat,2500.0,2025-05-22
Uttar Pradesh,Agra,Agra,Wheat,2520.0,2025-06-26
Uttar Pradesh,Agra,Agra,Wheat,2520.0,2025-05-29
Uttar Pradesh,Agra,Agra,Wheat,2540.0,2025-07-26
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-05-24
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-04-24
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-05-22
Uttar Pradesh,Mirzapur,Ahirora,Wheat,2450.0,2025-06-12
Uttar Pradesh,Auraiya,Achalda,Wheat,2450.0,2025-05-01
Uttar Pradesh,Auraiya,Achalda,Wheat,2450.0,2025-07-02
Uttar Pradesh,Auraiya,Achalda,Wheat,2450.0,2025-04-26
Uttar Pradesh,Auraiya,Achalda,Wheat,2460.0,2025-05-14
Uttar Pradesh,Auraiya,Achalda,Wheat,2460.0,2025-06-28
Uttar Pradesh,Auraiya,Achalda,Wheat,2460.0,2025-05-10
Uttar Pradesh,Auraiya,Achalda,Wheat,2460.0,2025-05-19
Uttar Pradesh,Auraiya,Achalda,Wheat,2500.0,2025-07-21
Uttar Pradesh,Auraiya,Achalda,Wheat,2560.0,2025-08-08
Uttar Pradesh,Agra,Achnera,Wheat,2490.0,2025-06-29
Uttar Pradesh,Agra,Achnera,Wheat,2530.0,2025-07-19
Uttar Pradesh,Agra,Achnera,Wheat,2540.0,2025-06-09
Uttar Pradesh,Agra,Achnera,Wheat,2530.0,2025-06-01
Uttar Pradesh,Agra,Achnera,Wheat,2530.0,2025-06-18
Uttar Pradesh,Agra,Achnera,Wheat,2550.0,2025-08-09
Uttar Pradesh,Agra,Achnera,Wheat,2550.0,2025-07-21
Uttar Pradesh,Agra,Agra,Wheat,2450.0,2025-04-18
Uttar Pradesh,Agra,Agra,Wheat,2480.0,2025-05-14
Uttar Pradesh,Agra,Agra,Wheat,2500.0,2025-06-19
Uttar Pradesh,Agra,Agra,Wheat,2520.0,2025-05-31
Uttar Pradesh,Agra,Agra,Wheat,2530.0,2025-06-02
Uttar Pradesh,Agra,Agra,Wheat,2520.0,2025-07-22
Uttar Pradesh,Agra,Agra,Wheat,2520.0,2025-07-05
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2430.0,2025-07-01
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2430.0,2025-07-07
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2430.0,2025-08-10
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2430.0,2025-04-24
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2430.0,2025-04-28
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2430.0,2025-06-13
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2450.0,2025-06-01
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2432.0,2025-07-05
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2432.0,2025-04-27
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,2434.0,2025-04-26
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2440.0,2025-05-07
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2460.0,2025-04-17
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2500.0,2025-07-11
Uttar Pradesh,Prayagraj,Ajuha,Wheat,2525.0,2025-07-07
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2460.0,2025-04-30
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2460.0,2025-05-05
Uttar Pradesh,Ambedkarnagar,Akbarpur,Wheat,2500.0,2025-06-30
Uttar Pradesh,Bulandshahar,Anoop Shahar,Wheat,2464.0,2025-05-02
